Name;DataType;LogicalAddress;Comment
A0302_Bordatrice_Spalla_4.7_Ls_AperturaMassima;Bool;%I271.2;1861SQ2
A0302_Bordatrice_Spalla_4.9_Motore_Apre;Bool;%Q6.6;1865KM1
A0302_Bordatrice_Spalla_4.9_Motore_Chiude;Bool;%Q6.7;1865KM2
A0302_Bordatrice_Spalla_4.9_Motore_AnomaliaTermica;Bool;%I6.0;1865QF1
A0302_Bordatrice_Spalla_4.9_Ls_AperturaMinima;Bool;%I271.3;1866SQ1
A0302_Bordatrice_Spalla_4.9_Ls_AperturaMassima;Bool;%I271.4;1866SQ2
A0302_Bordatrice_ControlloConnettoreBanco_4_Lato_2;Bool;%I271.5;1880X1A
A0302_Bordatrice_Banco_4_Lato_2_Phc_AtEntry;Bool;%I271.6;1883SQ1
A0302_Bordatrice_Banco_4_Lato_2_PhcPhc_AtExit;Bool;%I271.7;1883SQ2
A0302_Bordatrice_Spalla_4.2_Ls_Minimo;Bool;%I272.0;1892SQ1
A0302_Bordatrice_Spalla_4.2_Ls_Massimo;Bool;%I272.1;1892SQ2
A0302_Bordatrice_Spalla_4.4_Motore_Apre;Bool;%Q7.0;1900KM1
A0302_Bordatrice_Spalla_4.4_Motore_Chiude;Bool;%Q7.1;1900KM2
A0302_Bordatrice_Spalla_4.4_Motore_AnomaliaTermica;Bool;%I6.1;1900QF1
A0302_Bordatrice_Spalla_4.4_Ls_Minimo;Bool;%I272.2;1901SQ1
A0302_Bordatrice_Spalla_4.4_Ls_Massimo;Bool;%I272.3;1901SQ2
A0302_Bordatrice_Spalla_4.6_Motore_Apre;Bool;%Q7.2;1905KM1
A0302_Bordatrice_Spalla_4.6_Motore_Chiude;Bool;%Q7.3;1905KM2
A0302_Bordatrice_Spalla_4.6_Motore_AnomaliaTermica;Bool;%I6.2;1905QF1
A0302_Bordatrice_Spalla_4.6_Ls_Minimo;Bool;%I272.4;1906SQ1
A0302_Bordatrice_Spalla_4.6_Ls_Massimo;Bool;%I272.5;1906SQ2
A0302_Bordatrice_Spalla_4.8_Motore_Apre;Bool;%Q7.4;1910KM1
A0302_Bordatrice_Spalla_4.8_Motore_Chiude;Bool;%Q7.5;1910KM2
A0302_Bordatrice_Spalla_4.8_Motore_AnomaliaTermica;Bool;%I6.3;1910QF1
A0302_Bordatrice_Spalla_4.8_Ls_Minimo;Bool;%I272.6;1911SQ1
A0302_Bordatrice_Spalla_4.8_Ls_Massimo;Bool;%I272.7;1911SQ2
A0302_Bordatrice_Spalla_4.10_Motore_Apre;Bool;%Q7.6;1915KM1
A0302_Bordatrice_Spalla_4.10_Motore_Chiude;Bool;%Q7.7;1915KM2
A0302_Bordatrice_Spalla_4.10_Motore_AnomaliaTermica;Bool;%I6.4;1915QF1
A0302_Bordatrice_Spalla_4.10_Ls_Minimo;Bool;%I273.0;1916SQ1
A0302_Bordatrice_Spalla_4.10_Ls_Massimo;Bool;%I273.1;1916SQ2
A0302_Bordatrice_Lubrificazione_LivelloMinimo;Bool;%I273.2;1960SL1
A0302_Bordatrice_V_Lubrificazione;Bool;%Q274.0;1960YV1
A0302_HU_Cytropack_Ready;Bool;%I302.2;1970
A0302_HU_Cytropack_Enable;Bool;%Q302.3;1970
A0302_HU_Cytropack_FaultReset;Bool;%Q302.4;1970
A0302_HU_Cytropack_Warning;Bool;%I302.3;1970
A0302_HU_Cytropack_SetBit0;Bool;%Q302.5;1970
A0302_HU_Cytropack_SetBit1;Bool;%Q302.6;1970
A0302_HU_Cytropack_AlimentazioneGruppoChiller;Bool;%Q2.2;1975KM1
A0302_HU_Cytropack_Chiller_Ok;Bool;%I302.4;1975KM1
A0302_HU_Cytropack_Chiller_Start;Bool;%Q302.7;1975KA1
A0302_Rulliera_Lato_1_Testa_Phc_PezzoRallentamentoBattuta;Bool;%I352.0;2010BF2
A0302_Rulliera_Lato_1_Testa_Phc_PezzoStopBattuta;Bool;%I352.1;2010BF3
A0302_Rulliera_Lato_2_Coda_Phc_PezzoInArrivo;Bool;%I302.5;2012BF1
A0302_Rulliera_Lato_2_Coda_Phc_PezzoDopoBattuta;Bool;%I302.6;2012BF2
A0302_Rulliera_Lato_2_Coda_Phc_1_ControlloNuovoPezzo;Bool;%I302.7;2012BF3
A0302_Rulliera_Lato_2_Coda_Phc_2_ControlloNuovoPezzo;Bool;%I303.0;2012BF4
A0302_Rulliera_Lato_2_Coda_Phc_3_ControlloNuovoPezzo;Bool;%I303.1;2012BF5
A0302_Centratori_Centraggio_1_Coda_Ls_Basso;Bool;%I303.2;2020SQ1
A0302_Centratori_Centraggio_1_Coda_Ls_Alto;Bool;%I303.3;2020SQ2
A0302_Centratori_Centraggio_1_Coda_Ls_Aperto;Bool;%I303.4;2020SQ3
A0302_Centratori_Centraggio_1_Coda_Ls_Chiuso;Bool;%I303.5;2020SQ4
A0302_Centratori_Centraggio_1_Coda_V_Basso;Bool;%Q310.0;2020YV1
A0302_Centratori_Centraggio_1_Coda_V_Alto;Bool;%Q310.1;2020YV2
A0302_Centratori_Centraggio_1_Coda_V_Aperto;Bool;%Q310.2;2020YV3
A0302_Centratori_Centraggio_1_Coda_V_Chiuso;Bool;%Q310.3;2020YV4
A0302_PezziAccumolo_Scivolo_2_Phc_1;Bool;%I353.2;2060SQ1
A0302_PezziAccumolo_Scivolo_2_Phc_2;Bool;%I353.3;2060SQ2
A0302_Ax_Pareggiatore_Testa_Ls_Minimo;Bool;%I353.6;2102SQ1
A0302_Ax_Pareggiatore_Testa_Ls_Massimo;Bool;%I353.7;2102SQ2
A0302_Ax_Pareggiatore_Testa_AntiCollisione;Bool;%I354.0;2102SQ3
A0302_Pareggiatore_Testa_Bloccaggio_V_Rest;Bool;%Q352.1;2110YV1
A0302_Pareggiatore_Testa_Bloccaggio_V_Work;Bool;%Q352.2;2110YV2
A0302_Pareggiatore_Testa_Bloccaggio_LatoMotore_Ls_Rest;Bool;%I354.1;2110SQ1
A0302_Pareggiatore_Testa_Bloccaggio_LatoOperatore_Ls_Rest;Bool;%I354.2;2110SQ2
A0302_Pareggiatore_Testa_Bloccaggio_LatoMotore_Ls_Work;Bool;%I354.3;2110SQ3
A0302_Pareggiatore_Testa_Bloccaggio_LatoOperatore_Ls_Work;Bool;%I354.4;2110SQ4
A0302_Manipolatore_Ax_Testa_Ls_Minimo;Bool;%I355.1;2142SQ1
A0302_Manipolatore_Ax_Testa_Ls_Massimo;Bool;%I355.2;2142SQ2
A0302_Manipolatore_Testa_Ls_Alto;Bool;%I355.3;2150SQ1
A0302_Manipolatore_Testa_Ls_Basso;Bool;%I355.4;2150SQ2
A0302_Manipolatore_Testa_Magnete_Ls_Rest;Bool;%I355.5;2150SQ3
A0302_Manipolatore_Testa_Magnete_Ls_Work;Bool;%I355.6;2150SQ4
A0302_Manipolatore_Testa_V_Alto;Bool;%Q361.4;2150YV1
A0302_Manipolatore_Testa_V_Basso;Bool;%Q361.5;2150YV2
A0302_Manipolatore_Testa_V_Rest;Bool;%Q361.6;2150YV3
A0302_Manipolatore_Testa_V_Work;Bool;%Q361.7;2150YV4
A0302_Carrello_Testa_V_Rest;Bool;%Q362.0;2151YV1
A0302_Carrello_Testa_V_Work;Bool;%Q362.1;2151YV2
A0302_Ax_Pareggiatore_Coda_Ls_Minimo;Bool;%I303.6;2182SQ1
A0302_Ax_Pareggiatore_Coda_Ls_Massimo;Bool;%I303.7;2182SQ2
A0302_Ax_Pareggiatore_Coda_AntiCollisione;Bool;%I304.0;2182SQ3
A0302_Pareggiatore_Coda_Bloccaggio_V_Rest;Bool;%Q303.0;2190YV1
A0302_Pareggiatore_Coda_Bloccaggio_V_Work;Bool;%Q303.1;2190YV2
A0302_Pareggiatore_Coda_Bloccaggio_LatoMotore_Ls_Rest;Bool;%I304.1;2190SQ1
A0302_Pareggiatore_Coda_Bloccaggio_LatoOperatore_Ls_Rest;Bool;%I304.2;2190SQ2
A0302_Pareggiatore_Coda_Bloccaggio_LatoMotore_Ls_Work;Bool;%I304.3;2190SQ3
A0302_Pareggiatore_Coda_Bloccaggio_LatoOperatore_Ls_Work;Bool;%I304.4;2190SQ4
A0302_Pareggiatore_Coda_Centraggio_Ls_Alto;Bool;%I304.5;2200SQ1
A0302_Pareggiatore_Coda_Centraggio_Ls_Basso;Bool;%I304.6;2200SQ2
A0302_Pareggiatore_Coda_Centraggio_V_Alto;Bool;%Q310.4;2200YV1
A0302_Pareggiatore_Coda_Centraggio_V_Basso;Bool;%Q310.5;2200YV2
A0302_Pareggiatore_Coda_Longitudinale_V_Aperto;Bool;%Q303.2;2202YV1
A0302_Pareggiatore_Coda_Longitudinale_V_Chiuso;Bool;%Q303.3;2202YV2
A0302_Pareggiatore_Coda_Longitudinale_Ls_Aperto;Bool;%I304.7;2202SQ1
A0302_Pareggiatore_Coda_Longitudinale_Ls_Chiuso;Bool;%I305.0;2202SQ2
A0302_Manipolatore_Ax_Coda_Ls_Minimo;Bool;%I305.1;2222SQ1
A0302_Manipolatore_Ax_Coda_Ls_Massimo;Bool;%I305.2;2222SQ2
A0302_Manipolatore_Coda_Ls_Alto;Bool;%I305.3;2230SQ1
A0302_Manipolatore_Coda_Ls_Basso;Bool;%I305.4;2230SQ2
A0302_Manipolatore_Coda_Magnete_Ls_Rest;Bool;%I305.5;2230SQ3
A0302_Manipolatore_Coda_Magnete_Ls_Work;Bool;%I305.6;2230SQ4
A0302_Manipolatore_Coda_V_Alto;Bool;%Q310.6;2230YV1
A0302_Manipolatore_Coda_V_Basso;Bool;%Q310.7;2230YV2
A0302_Manipolatore_Coda_V_Rest;Bool;%Q311.0;2230YV3
A0302_Manipolatore_Coda_V_Work;Bool;%Q311.1;2230YV4
A0302_Carrello_Coda_V_Rest_1;Bool;%Q311.2;2231YV1
A0302_Carrello_Coda_V_Work_1;Bool;%Q311.3;2231YV2
A0302_Carrello_Coda_V_Rest_2;Bool;%Q311.4;2231YV3
A0302_Carrello_Coda_V_Work_2;Bool;%Q311.5;2231YV4
A0302_AI_Ammortizatore_Posizionamento;Int;%IW924;512A1 - 1612A1
A0302_AI_Pareggiatore_Coda_Longitudinale_Posizionamento;Int;%IW932;532A1 - 2204A1
A0302_AI_Pareggiatore_Coda_Bloccaggio_Pressostato;Int;%IW936;533A1 - 2191SB1
A0302_AI_Pareggiatore_Testa_Bloccaggio_Pressostato;Int;%IW940;552A1 - 2111B1
A0302_Centraggio_Battuta_Testa_Ls_Riposo_Alto;Bool;%I354.5;2120SQ1
A0302_Centraggio_Battuta_Testa_Ls_Lavoro_Basso;Bool;%I354.6;2120SQ2
A0302_Centraggio_Battuta_Testa_Ls_Riposo_Aperto;Bool;%I354.7;2120SQ3
A0302_Centraggio_Battuta_Testa_Ls_Lavoro_Chiuso;Bool;%I355.0;2120SQ4
A0302_Pareggiatore_Testa_Centraggio_Vrt_V_WorkBasso;Bool;%Q361.1;2120YV2
A0302_Pareggiatore_Testa_Centraggio_Orz_V_Aperto;Bool;%Q361.2;2120YV3
A0302_Pareggiatore_Testa_Centraggio_Orz_V_Chiuso;Bool;%Q361.3;2120YV4
A0302_Pareggiatore_Testa_Centraggio_Vrt_V_RestAlto;Bool;%Q361.0;2120YV1
