Name;DataType;LogicalAddress;Comment
PROD_ERR_CALC_PACK_DIM_Z;DInt;-121;Errore altezza pacco va fuori misura
ERR_KEY_IDP;DInt;-3000;[IDP] Chiave non trovata
ERR_DEL_IDP;DInt;-3001;[IDP] Delimitatore valore non trovato
ERR_VAL_IDP;DInt;-3002;[IDP] Valore nullo
ERR_KEY_TYP;DInt;-3003;[TYP] Chiave non trovata
ERR_DEL_TYP;DInt;-3004;[TYP] Delimitatore valore non trovato
ERR_VAL_TYP;DInt;-3005;[TYP] Valore errato
ERR_KEY_W;DInt;-3006;[W] Chiave non trovata
ERR_DEL_W;DInt;-3007;[W] Delimitatore valore non trovato
ERR_VAL_NUM_W;DInt;-3008;[W] Valore non è un numero
ERR_KEY_H;DInt;-3009;[H] Chiave non trovata
ERR_DEL_H;DInt;-3010;[H] Delimitatore valore non trovato
ERR_VAL_NUM_H;DInt;-3020;[H] Valore non è un numero
ERR_KEY_TK;DInt;-3021;[TK] Chiave non trovata
ERR_DEL_TK;DInt;-3022;[TK] Delimitatore valore non trovato
ERR_VAL_NUM_TK;DInt;-3023;[TK] Valore non è un numero
ERR_KEY_LN;DInt;-3024;[LN] Chiave non trovata
ERR_DEL_LN;DInt;-3025;[LN] Delimitatore valore non trovato
ERR_VAL_NUM_LN;DInt;-3026;[LN] Valore non è un numero
ERR_KEY_QQ;DInt;-3027;[QQ] Chiave non trovata
ERR_DEL_QQ;DInt;-3028;[QQ] Delimitatore valore non trovato
ERR_VAL_NUM_QQ;DInt;-3029;[QQ] Valore non è un numero
ERR_KEY_RR;DInt;-3030;[RR] Chiave non trovata
ERR_DEL_RR;DInt;-3031;[RR] Delimitatore valore non trovato
ERR_VAL_NUM_RR;DInt;-3032;[RR] Valore non è un numero
ERR_KEY_DC;DInt;-3033;[DC] Chiave non trovata
ERR_DEL_DC;DInt;-3034;[DC] Delimitatore valore non trovato
ERR_VAL_NUM_DC;DInt;-3035;[DC] Valore errato
ERR_KEY_DE;DInt;-3036;[DC] Chiave non trovata
ERR_DEL_DE;DInt;-3037;[DC] Delimitatore valore non trovato
ERR_VAL_NUM_DE;DInt;-3038;[DC] Valore errato
ERR_KEY_KA;DInt;-3039;[KA] Chiave non trovata
ERR_DEL_KA;DInt;-3040;[KA] Delimitatore valore non trovato
ERR_VAL_NUM_KA;DInt;-3041;[KA] Valore errato
ERR_KEY_NPR;DInt;-3042;[NPR] Chiave non trovata
ERR_DEL_NPR;DInt;-3043;[NPR] Delimitatore valore non trovato
ERR_VAL_NUM_NPR;DInt;-3044;[NPR] Valore errato
ERR_KEY_NPL;DInt;-3045;[NPL] Chiave non trovata
ERR_DEL_NPL;DInt;-3046;[NPL] Delimitatore valore non trovato
ERR_VAL_NUM_NPL;DInt;-3047;[NPR] Valore errato
ERR_O_CAN_NOT_BE_DELETED_BTRK_PRESENCE;DInt;-3105;L'ordine non può essere cancellato perchè ci sono ancora pezzi che lo usano nei B_TRK
PROD_ERR_BUFFER_ORDERs_FULL;DInt;-2005;
PROD_ERR_BUFFER_ORDERs_SHIFT;DInt;-2004;
PROD_ERR_BUFFER_ORDERs_INDEX_EXCEEDS_BOUNDS;DInt;-2002;
PROD_ERR_BUFFER_ORDERs_NO_SPACE;DInt;-2006;
PROD_ERR_BTRK_A304_EMPTY;DInt;-1100;Errore non ci sono pezzi nella navetta di scarico
PROD_ERR_MES_IDP_Duplicate;DInt;-119;
ERR_O_CAN_NOT_BE_DELETED_PTRK_PRESENCE;DInt;-3104;L'ordine non può essere cancellato perchè ci sono ancora pezzi che lo usano nei P_TRK
ERR_O_CAN_NOT_BE_DELETED_IS_O_ACT;DInt;-3101;L'ordine non può essere cancellato perchè è in lavoro
ERR_O_CAN_NOT_BE_DELETED_IS_O_OUT;DInt;-3103;L'ordine non può essere cancellato perchè è tra quelli già usciti
ERR_O_CAN_NOT_BE_DELETED_NOT_PRESENT;DInt;-3100;L'ordine non può essere cancellato perchè non è stato trovato
ERR_O_CAN_NOT_BE_DELETED_IS_O_ENDING;DInt;-3102;L'ordine non può essere cancellato perchè è tra quelli in via di completamento
ERR_SET_UP_MAN_NOT_COMPLETE;DInt;-4000;!! TODO nuovo da aggiungere del decoder stringhe
ERR_KEY_CN;DInt;-3050;
ERR_DEL_CN;DInt;-3051;
ERR_VAL_CN;DInt;-3052;
ERR_KEY_HN;DInt;-3053;
ERR_DEL_HN;DInt;-3054;
ERR_VAL_HN;DInt;-3055;
ERR_KEY_PR;DInt;-3056;
ERR_DEL_PR;DInt;-3057;
ERR_VAL_PR;DInt;-3058;
ERR_COIL_DATA_CAN_NOT_WRITE_ALREADY_PRESENT;DInt;-5000;I dati del coil non possono essere scritti perchè già presenti (NO sovrascrittura possibile)
ERR_COIL_DATA_CAN_NOT_DELETE_DECOILER_NOT_IN_LOAD_POSITION;DInt;-5010;I dati coil non possono essere cancellati perchè non è chiaro quale rotolo è in carico
ERR_COIL_DATA_CAN_NOT_DELETE_DATA_NOT_MATCH;DInt;-5011;I dati coil non possono essere cancellati perchè i dati non corrispondono
ERR_COIL_DATA_CAN_NOT_INC_PROVINO_DATA_NOT_MATCH;DInt;-5030;Numero provini non può essere Incrementato perchè i dati non corrispondono
ERR_COIL_DATA_CAN_NOT_WRITE_DECOILER_NOT_IN_LOAD_POSITION;DInt;-5002;I dati del coil non possono essere scritti perchè non consistenti (Numero colata / Numero rotolo non valorizzati)
PROD_FUN_RESULT_COIL_AT_DECOILER_IN_LINE;DInt;1;
PROD_FUN_RESULT_COIL_AT_DECOILER_IN_LOAD;DInt;2;
